Specimen properties : Specimen label,"GCIS1R2"
Specimen properties : Anvil height,"5.98000",mm
Specimen properties : Diameter,"5.40000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.02688","1.32798","0.05798","0.69000","0.00000","0.02688","0.00449"
"0.02729","1.34207","0.05860","0.70000","0.00000","0.02729","0.00456"
"0.02771","1.35598","0.05921","0.71000","0.00000","0.02771","0.00463"
"0.02813","1.36686","0.05968","0.72000","0.00000","0.02813","0.00470"
"0.02854","1.37896","0.06021","0.73000","0.00000","0.02854","0.00477"
"0.02896","1.39185","0.06077","0.74000","0.00000","0.02896","0.00484"
"0.02937","1.40760","0.06146","0.75000","0.00000","0.02937","0.00491"
"0.02979","1.42444","0.06220","0.76000","0.00000","0.02979","0.00498"
"0.03021","1.44046","0.06290","0.77000","0.00000","0.03021","0.00505"
"0.03063","1.45835","0.06368","0.78000","0.00000","0.03063","0.00512"
"0.03104","1.47569","0.06443","0.79000","0.00000","0.03104","0.00519"
"0.03146","1.49079","0.06509","0.80000","0.00000","0.03146","0.00526"
"0.03188","1.50526","0.06573","0.81000","0.00000","0.03188","0.00533"
"0.03229","1.51923","0.06634","0.82000","0.00000","0.03229","0.00540"
"0.03271","1.53258","0.06692","0.83000","0.00000","0.03271","0.00547"
"0.03292","1.54752","0.06757","0.84000","0.00000","0.03292","0.00550"
"0.03333","1.55791","0.06802","0.85000","0.00000","0.03333","0.00557"
"0.03375","1.57044","0.06857","0.86000","0.00000","0.03375","0.00564"
"0.03417","1.58739","0.06931","0.87000","0.00000","0.03417","0.00571"
"0.03458","1.60568","0.07011","0.88000","0.00000","0.03458","0.00578"
"0.03500","1.62284","0.07086","0.89000","0.00000","0.03500","0.00585"
"0.03542","1.63439","0.07136","0.90000","0.00000","0.03542","0.00592"
"0.03583","1.64659","0.07190","0.91000","0.00000","0.03583","0.00599"
"0.03625","1.65808","0.07240","0.92000","0.00000","0.03625","0.00606"
"0.03667","1.66733","0.07280","0.93000","0.00000","0.03667","0.00613"
"0.03708","1.67679","0.07322","0.94000","0.00000","0.03708","0.00620"
"0.03750","1.69128","0.07385","0.95000","0.00000","0.03750","0.00627"
"0.03792","1.70570","0.07448","0.96000","0.00000","0.03792","0.00634"
"0.03813","1.72177","0.07518","0.97000","0.00000","0.03813","0.00638"
"0.03854","1.73847","0.07591","0.98000","0.00000","0.03854","0.00645"
"0.03896","1.75483","0.07662","0.99000","0.00000","0.03896","0.00651"
"0.03937","1.77067","0.07731","1.00000","0.00000","0.03937","0.00658"
"0.03979","1.78575","0.07797","1.01000","0.00000","0.03979","0.00665"
"0.04021","1.79658","0.07845","1.02000","0.00000","0.04021","0.00672"
"0.04062","1.80823","0.07895","1.03000","0.00000","0.04062","0.00679"
"0.04104","1.82241","0.07957","1.04000","0.00000","0.04104","0.00686"
"0.04146","1.83995","0.08034","1.05000","0.00000","0.04146","0.00693"
"0.04188","1.85895","0.08117","1.06000","0.00000","0.04188","0.00700"
"0.04229","1.87619","0.08192","1.07000","0.00000","0.04229","0.00707"
"0.04271","1.89217","0.08262","1.08000","0.00000","0.04271","0.00714"
"0.04312","1.90564","0.08321","1.09000","0.00000","0.04312","0.00721"
"0.04354","1.91829","0.08376","1.10000","0.00000","0.04354","0.00728"
"0.04396","1.93199","0.08436","1.11000","0.00000","0.04396","0.00735"
"0.04438","1.94516","0.08493","1.12000","0.00000","0.04438","0.00742"
"0.04479","1.95903","0.08554","1.13000","0.00000","0.04479","0.00749"
"0.04521","1.97140","0.08608","1.14000","0.00000","0.04521","0.00756"
"0.04563","1.98621","0.08673","1.15000","0.00000","0.04563","0.00763"
"0.04604","1.99939","0.08730","1.16000","0.00000","0.04604","0.00770"
"0.04646","2.01089","0.08780","1.17000","0.00000","0.04646","0.00777"
"0.04667","2.02113","0.08825","1.18000","0.00000","0.04667","0.00780"
