Specimen properties : Specimen label,"9"
Specimen properties : Anvil height,"6.36000",mm
Specimen properties : Diameter,"10.68000",mm
Test : Rate 1,"24.00000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.32458","42.32562","0.47247","0.81000","0.00000","0.32458","0.05104"
"0.32875","42.76027","0.47732","0.82000","0.00000","0.32875","0.05169"
"0.33292","43.20287","0.48226","0.83000","0.00000","0.33292","0.05235"
"0.33708","43.66395","0.48741","0.84000","0.00000","0.33708","0.05300"
"0.34125","44.13515","0.49267","0.85000","0.00000","0.34125","0.05366"
"0.34542","44.61482","0.49802","0.86000","0.00000","0.34542","0.05431"
"0.34938","45.09773","0.50341","0.87000","0.00000","0.34938","0.05493"
"0.35333","45.56577","0.50864","0.88000","0.00000","0.35333","0.05556"
"0.35729","46.00728","0.51356","0.89000","0.00000","0.35729","0.05618"
"0.36104","46.43143","0.51830","0.90000","0.00000","0.36104","0.05677"
"0.36521","46.84948","0.52296","0.91000","0.00000","0.36521","0.05742"
"0.36917","47.27305","0.52769","0.92000","0.00000","0.36917","0.05805"
"0.37313","47.69675","0.53242","0.93000","0.00000","0.37313","0.05867"
"0.37729","48.13384","0.53730","0.94000","0.00000","0.37729","0.05932"
"0.38146","48.58298","0.54232","0.95000","0.00000","0.38146","0.05998"
"0.38542","49.04829","0.54751","0.96000","0.00000","0.38542","0.06060"
"0.38938","49.50656","0.55262","0.97000","0.00000","0.38938","0.06122"
"0.39333","49.95293","0.55761","0.98000","0.00000","0.39333","0.06184"
"0.39708","50.39412","0.56253","0.99000","0.00000","0.39708","0.06243"
"0.40104","50.82199","0.56731","1.00000","0.00000","0.40104","0.06306"
"0.40500","51.24357","0.57201","1.01000","0.00000","0.40500","0.06368"
"0.40896","51.66596","0.57673","1.02000","0.00000","0.40896","0.06430"
"0.41292","52.08808","0.58144","1.03000","0.00000","0.41292","0.06492"
"0.41708","52.51984","0.58626","1.04000","0.00000","0.41708","0.06558"
