Specimen properties : Specimen label,"3"
Specimen properties : Anvil height,"6.37000",mm
Specimen properties : Diameter,"10.32000",mm
Test : Rate 1,"0.24000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.00000","-0.02667","-0.00032","0.00000","0.00000","0.00000","0.00000"
"0.00000","-0.02540","-0.00030","0.01000","0.00000","0.00000","0.00000"
"0.00000","-0.02610","-0.00031","0.02000","0.00000","0.00000","0.00000"
"0.00000","-0.02641","-0.00032","0.03000","0.00000","0.00000","0.00000"
"0.00000","-0.02685","-0.00032","0.04000","0.00000","0.00000","0.00000"
"0.00000","-0.02479","-0.00030","0.05000","0.00000","0.00000","0.00000"
"0.00000","-0.02276","-0.00027","0.06000","0.00000","0.00000","0.00000"
"0.00000","-0.02520","-0.00030","0.07000","0.00000","0.00000","0.00000"
"0.00000","-0.02947","-0.00035","0.08000","0.00000","0.00000","0.00000"
"0.00000","-0.03084","-0.00037","0.09000","0.00000","0.00000","0.00000"
"0.00000","-0.03155","-0.00038","0.10000","0.00000","0.00000","0.00000"
"0.00000","-0.03232","-0.00039","0.11000","0.00000","0.00000","0.00000"
"0.00000","-0.03230","-0.00039","0.12000","0.00000","0.00000","0.00000"
"0.00000","-0.03123","-0.00037","0.13000","0.00000","0.00000","0.00000"
"0.00000","-0.02938","-0.00035","0.14000","0.00000","0.00000","0.00000"
"0.00000","-0.02882","-0.00034","0.15000","0.00000","0.00000","0.00000"
"0.00000","-0.03129","-0.00037","0.16000","0.00000","0.00000","0.00000"
"0.00000","-0.03493","-0.00042","0.17000","0.00000","0.00000","0.00000"
"0.00000","-0.03714","-0.00044","0.18000","0.00000","0.00000","0.00000"
"0.00000","-0.03815","-0.00046","0.19000","0.00000","0.00000","0.00000"
"0.00000","-0.03637","-0.00043","0.20000","0.00000","0.00000","0.00000"
"0.00000","-0.03276","-0.00039","0.21000","0.00000","0.00000","0.00000"
"0.00000","-0.03257","-0.00039","0.22000","0.00000","0.00000","0.00000"
"0.00000","-0.03380","-0.00040","0.23000","0.00000","0.00000","0.00000"
"0.00000","-0.03266","-0.00039","0.24000","0.00000","0.00000","0.00000"
"0.00000","-0.03072","-0.00037","0.25000","0.00000","0.00000","0.00000"
"0.00000","-0.02944","-0.00035","0.26000","0.00000","0.00000","0.00000"
"0.00000","-0.02743","-0.00033","0.27000","0.00000","0.00000","0.00000"
"0.00000","-0.02698","-0.00032","0.28000","0.00000","0.00000","0.00000"
"0.00000","-0.02584","-0.00031","0.29000","0.00000","0.00000","0.00000"
"0.00000","-0.02598","-0.00031","0.30000","0.00000","0.00000","0.00000"
"0.00000","-0.02707","-0.00032","0.31000","0.00000","0.00000","0.00000"
"0.00000","-0.02885","-0.00034","0.32000","0.00000","0.00000","0.00000"
"0.00000","-0.02993","-0.00036","0.33000","0.00000","0.00000","0.00000"
"0.00000","-0.02815","-0.00034","0.34000","0.00000","0.00000","0.00000"
"0.00000","-0.03003","-0.00036","0.35000","0.00000","0.00000","0.00000"
"0.00000","-0.02939","-0.00035","0.36000","0.00000","0.00000","0.00000"
"0.00000","-0.02848","-0.00034","0.37000","0.00000","0.00000","0.00000"
"0.00000","-0.02654","-0.00032","0.38000","0.00000","0.00000","0.00000"
"0.00000","-0.02500","-0.00030","0.39000","0.00000","0.00000","0.00000"
"0.00000","-0.02617","-0.00031","0.40000","0.00000","0.00000","0.00000"
"0.00000","-0.03033","-0.00036","0.41000","0.00000","0.00000","0.00000"
"0.00000","-0.03098","-0.00037","0.42000","0.00000","0.00000","0.00000"
"0.00000","-0.03074","-0.00037","0.43000","0.00000","0.00000","0.00000"
"0.00000","-0.03242","-0.00039","0.44000","0.00000","0.00000","0.00000"
"0.00000","-0.03275","-0.00039","0.45000","0.00000","0.00000","0.00000"
"0.00000","-0.03104","-0.00037","0.46000","0.00000","0.00000","0.00000"
"0.00000","-0.02994","-0.00036","0.47000","0.00000","0.00000","0.00000"
"0.00000","-0.02995","-0.00036","0.48000","0.00000","0.00000","0.00000"
"0.00000","-0.03118","-0.00037","0.49000","0.00000","0.00000","0.00000"
"0.00000","-0.03335","-0.00040","0.50000","0.00000","0.00000","0.00000"
"0.00000","-0.03633","-0.00043","0.51000","0.00000","0.00000","0.00000"
"0.00000","-0.03864","-0.00046","0.52000","0.00000","0.00000","0.00000"
"0.00000","-0.03776","-0.00045","0.53000","0.00000","0.00000","0.00000"
"0.00000","-0.03996","-0.00048","0.54000","0.00000","0.00000","0.00000"
"0.00000","-0.04197","-0.00050","0.55000","0.00000","0.00000","0.00000"
"0.00000","-0.04117","-0.00049","0.56000","0.00000","0.00000","0.00000"
"0.00000","-0.03826","-0.00046","0.57000","0.00000","0.00000","0.00000"
"0.00000","-0.03750","-0.00045","0.58000","0.00000","0.00000","0.00000"
"0.00042","-0.03235","-0.00039","0.59000","0.00000","0.00042","0.00007"
"0.00042","-0.02885","-0.00034","0.60000","0.00000","0.00042","0.00007"
"0.00021","-0.02478","-0.00030","0.61000","0.00000","0.00021","0.00003"
"0.00042","-0.01987","-0.00024","0.62000","0.00000","0.00042","0.00007"
"0.00083","-0.01401","-0.00017","0.63000","0.00000","0.00083","0.00013"
"0.00083","-0.00712","-0.00009","0.64000","0.00000","0.00083","0.00013"
"0.00083","0.00010","0.00000","0.65000","0.00000","0.00083","0.00013"
"0.00083","0.00517","0.00006","0.66000","0.00000","0.00083","0.00013"
"0.00083","0.01106","0.00013","0.67000","0.00000","0.00083","0.00013"
"0.00083","0.01303","0.00016","0.68000","0.00000","0.00083","0.00013"
"0.00083","0.01094","0.00013","0.69000","0.00000","0.00083","0.00013"
"0.00083","0.00861","0.00010","0.70000","0.00000","0.00083","0.00013"
"0.00083","0.00634","0.00008","0.71000","0.00000","0.00083","0.00013"
"0.00083","0.00452","0.00005","0.72000","0.00000","0.00083","0.00013"
"0.00083","0.00177","0.00002","0.73000","0.00000","0.00083","0.00013"
"0.00083","-0.00060","-0.00001","0.74000","0.00000","0.00083","0.00013"
"0.00083","-0.00475","-0.00006","0.75000","0.00000","0.00083","0.00013"
"0.00083","-0.00973","-0.00012","0.76000","0.00000","0.00083","0.00013"
"0.00083","-0.00777","-0.00009","0.77000","0.00000","0.00083","0.00013"
"0.00083","-0.00315","-0.00004","0.78000","0.00000","0.00083","0.00013"
