Specimen properties : Specimen label,"2"
Specimen properties : Anvil height,"6.30000",mm
Specimen properties : Diameter,"10.30000",mm
Test : Rate 1,"0.24000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"-0.00021","0.00851","0.00010","0.00000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00797","0.00010","0.01000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00631","0.00008","0.02000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00365","0.00004","0.03000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00024","0.00000","0.04000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00327","-0.00004","0.05000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00497","-0.00006","0.06000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00276","-0.00003","0.07000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00475","-0.00006","0.08000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00744","-0.00009","0.09000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00619","-0.00007","0.10000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00244","-0.00003","0.11000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00182","-0.00002","0.12000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00103","-0.00001","0.13000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00230","-0.00003","0.14000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00281","-0.00003","0.15000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00675","-0.00008","0.16000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00546","-0.00007","0.17000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00111","-0.00001","0.18000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00074","0.00001","0.19000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00082","-0.00001","0.20000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00292","-0.00004","0.21000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00530","-0.00006","0.22000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00599","-0.00007","0.23000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00375","-0.00004","0.24000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00030","0.00000","0.25000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00182","0.00002","0.26000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00322","0.00004","0.27000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00338","0.00004","0.28000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00274","0.00003","0.29000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00260","0.00003","0.30000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00360","0.00004","0.31000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00452","0.00005","0.32000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00406","0.00005","0.33000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00323","0.00004","0.34000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00024","0.00000","0.35000","0.00000","-0.00021","-0.00003"
"-0.00021","-0.00117","-0.00001","0.36000","0.00000","-0.00021","-0.00003"
"-0.00021","0.00004","0.00000","0.37000","0.00000","-0.00021","-0.00003"
"0.00021","0.00028","0.00000","0.38000","0.00000","0.00021","0.00003"
"0.00042","0.00193","0.00002","0.39000","0.00000","0.00042","0.00007"
"0.00042","0.00849","0.00010","0.40000","0.00000","0.00042","0.00007"
"0.00042","0.02021","0.00024","0.41000","0.00000","0.00042","0.00007"
"0.00042","0.03224","0.00039","0.42000","0.00000","0.00042","0.00007"
"0.00042","0.03920","0.00047","0.43000","0.00000","0.00042","0.00007"
"0.00042","0.04197","0.00050","0.44000","0.00000","0.00042","0.00007"
"0.00042","0.04205","0.00050","0.45000","0.00000","0.00042","0.00007"
