Specimen properties : Specimen label,"6"
Specimen properties : Anvil height,"6.30000",mm
Specimen properties : Diameter,"10.42000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.00000","0.39979","0.00469","0.00000","0.00000","0.00000","0.00000"
"0.00000","0.39713","0.00466","0.01000","0.00000","0.00000","0.00000"
"0.00000","0.39685","0.00465","0.02000","0.00000","0.00000","0.00000"
"0.00000","0.39828","0.00467","0.03000","0.00000","0.00000","0.00000"
"0.00042","0.40722","0.00478","0.04000","0.00000","0.00042","0.00007"
"0.00063","0.42893","0.00503","0.05000","0.00000","0.00063","0.00010"
"0.00083","0.46595","0.00546","0.06000","0.00000","0.00083","0.00013"
"0.00104","0.50303","0.00590","0.07000","0.00000","0.00104","0.00017"
"0.00125","0.53882","0.00632","0.08000","0.00000","0.00125","0.00020"
"0.00146","0.58352","0.00684","0.09000","0.00000","0.00146","0.00023"
"0.00167","0.63204","0.00741","0.10000","0.00000","0.00167","0.00026"
"0.00188","0.68599","0.00804","0.11000","0.00000","0.00188","0.00030"
"0.00229","0.74456","0.00873","0.12000","0.00000","0.00229","0.00036"
"0.00271","0.80798","0.00947","0.13000","0.00000","0.00271","0.00043"
"0.00292","0.87929","0.01031","0.14000","0.00000","0.00292","0.00046"
"0.00333","0.95740","0.01123","0.15000","0.00000","0.00333","0.00053"
"0.00375","1.03824","0.01218","0.16000","0.00000","0.00375","0.00060"
"0.00417","1.12315","0.01317","0.17000","0.00000","0.00417","0.00066"
"0.00458","1.21020","0.01419","0.18000","0.00000","0.00458","0.00073"
"0.00500","1.29899","0.01523","0.19000","0.00000","0.00500","0.00079"
"0.00542","1.38923","0.01629","0.20000","0.00000","0.00542","0.00086"
"0.00604","1.47948","0.01735","0.21000","0.00000","0.00604","0.00096"
"0.00646","1.56560","0.01836","0.22000","0.00000","0.00646","0.00103"
"0.00687","1.65290","0.01938","0.23000","0.00000","0.00687","0.00109"
"0.00729","1.73774","0.02038","0.24000","0.00000","0.00729","0.00116"
"0.00771","1.82149","0.02136","0.25000","0.00000","0.00771","0.00122"
"0.00812","1.90271","0.02231","0.26000","0.00000","0.00812","0.00129"
"0.00875","1.98293","0.02325","0.27000","0.00000","0.00875","0.00139"
"0.00917","2.05984","0.02416","0.28000","0.00000","0.00917","0.00146"
"0.00958","2.13824","0.02507","0.29000","0.00000","0.00958","0.00152"
"0.01000","2.22289","0.02607","0.30000","0.00000","0.01000","0.00159"
"0.01063","2.31136","0.02710","0.31000","0.00000","0.01063","0.00169"
"0.01104","2.39570","0.02809","0.32000","0.00000","0.01104","0.00175"
"0.01146","2.48047","0.02909","0.33000","0.00000","0.01146","0.00182"
"0.01208","2.56470","0.03008","0.34000","0.00000","0.01208","0.00192"
"0.01250","2.64618","0.03103","0.35000","0.00000","0.01250","0.00198"
"0.01292","2.71543","0.03184","0.36000","0.00000","0.01292","0.00205"
"0.01333","2.78677","0.03268","0.37000","0.00000","0.01333","0.00212"
"0.01396","2.86091","0.03355","0.38000","0.00000","0.01396","0.00222"
"0.01438","2.93708","0.03444","0.39000","0.00000","0.01437","0.00228"
"0.01479","3.00890","0.03528","0.40000","0.00000","0.01479","0.00235"
"0.01542","3.07793","0.03609","0.41000","0.00000","0.01542","0.00245"
"0.01583","3.14942","0.03693","0.42000","0.00000","0.01583","0.00251"
"0.01625","3.22059","0.03777","0.43000","0.00000","0.01625","0.00258"
"0.01667","3.29085","0.03859","0.44000","0.00000","0.01667","0.00265"
"0.01729","3.36327","0.03944","0.45000","0.00000","0.01729","0.00274"
"0.01750","3.42823","0.04020","0.46000","0.00000","0.01750","0.00278"
"0.01792","3.48882","0.04091","0.47000","0.00000","0.01792","0.00284"
"0.01854","3.55077","0.04164","0.48000","0.00000","0.01854","0.00294"
"0.01875","3.61391","0.04238","0.49000","0.00000","0.01875","0.00298"
"0.01917","3.66933","0.04303","0.50000","0.00000","0.01917","0.00304"
"0.01979","3.72462","0.04368","0.51000","0.00000","0.01979","0.00314"
"0.02021","3.78409","0.04437","0.52000","0.00000","0.02021","0.00321"
"0.02063","3.84319","0.04507","0.53000","0.00000","0.02063","0.00327"
"0.02104","3.90225","0.04576","0.54000","0.00000","0.02104","0.00334"
"0.02146","3.96258","0.04647","0.55000","0.00000","0.02146","0.00341"
"0.02188","4.02317","0.04718","0.56000","0.00000","0.02188","0.00347"
"0.02250","4.08760","0.04793","0.57000","0.00000","0.02250","0.00357"
"0.02271","4.15274","0.04870","0.58000","0.00000","0.02271","0.00360"
"0.02313","4.21785","0.04946","0.59000","0.00000","0.02313","0.00367"
"0.02375","4.27482","0.05013","0.60000","0.00000","0.02375","0.00377"
"0.02417","4.33118","0.05079","0.61000","0.00000","0.02417","0.00384"
"0.02458","4.38825","0.05146","0.62000","0.00000","0.02458","0.00390"
"0.02500","4.44529","0.05213","0.63000","0.00000","0.02500","0.00397"
"0.02542","4.49955","0.05276","0.64000","0.00000","0.02542","0.00403"
"0.02583","4.55996","0.05347","0.65000","0.00000","0.02583","0.00410"
"0.02625","4.61587","0.05413","0.66000","0.00000","0.02625","0.00417"
"0.02667","4.66944","0.05476","0.67000","0.00000","0.02667","0.00423"
"0.02708","4.72331","0.05539","0.68000","0.00000","0.02708","0.00430"
"0.02750","4.77674","0.05602","0.69000","0.00000","0.02750","0.00437"
"0.02771","4.82867","0.05662","0.70000","0.00000","0.02771","0.00440"
"0.02813","4.87602","0.05718","0.71000","0.00000","0.02813","0.00446"
"0.02854","4.92511","0.05776","0.72000","0.00000","0.02854","0.00453"
"0.02896","4.97666","0.05836","0.73000","0.00000","0.02896","0.00460"
"0.02937","5.02741","0.05895","0.74000","0.00000","0.02937","0.00466"
"0.02979","5.07457","0.05951","0.75000","0.00000","0.02979","0.00473"
"0.03021","5.11961","0.06004","0.76000","0.00000","0.03021","0.00479"
"0.03063","5.17107","0.06064","0.77000","0.00000","0.03063","0.00486"
"0.03104","5.22303","0.06125","0.78000","0.00000","0.03104","0.00493"
"0.03125","5.27444","0.06185","0.79000","0.00000","0.03125","0.00496"
"0.03167","5.33015","0.06250","0.80000","0.00000","0.03167","0.00503"
"0.03208","5.38308","0.06313","0.81000","0.00000","0.03208","0.00509"
"0.03250","5.43388","0.06372","0.82000","0.00000","0.03250","0.00516"
"0.03292","5.48302","0.06430","0.83000","0.00000","0.03292","0.00522"
"0.03333","5.53398","0.06490","0.84000","0.00000","0.03333","0.00529"
"0.03375","5.58090","0.06545","0.85000","0.00000","0.03375","0.00536"
"0.03396","5.63078","0.06603","0.86000","0.00000","0.03396","0.00539"
"0.03438","5.68367","0.06665","0.87000","0.00000","0.03438","0.00546"
"0.03479","5.73244","0.06722","0.88000","0.00000","0.03479","0.00552"
"0.03521","5.77686","0.06774","0.89000","0.00000","0.03521","0.00559"
"0.03563","5.81857","0.06823","0.90000","0.00000","0.03563","0.00565"
"0.03583","5.86363","0.06876","0.91000","0.00000","0.03583","0.00569"
"0.03625","5.90975","0.06930","0.92000","0.00000","0.03625","0.00575"
"0.03667","5.96036","0.06990","0.93000","0.00000","0.03667","0.00582"
"0.03708","6.01220","0.07050","0.94000","0.00000","0.03708","0.00589"
"0.03750","6.06530","0.07113","0.95000","0.00000","0.03750","0.00595"
"0.03792","6.12041","0.07177","0.96000","0.00000","0.03792","0.00602"
"0.03833","6.17928","0.07246","0.97000","0.00000","0.03833","0.00608"
"0.03875","6.23179","0.07308","0.98000","0.00000","0.03875","0.00615"
"0.03917","6.28629","0.07372","0.99000","0.00000","0.03917","0.00622"
"0.03958","6.34123","0.07436","1.00000","0.00000","0.03958","0.00628"
"0.04000","6.39617","0.07501","1.01000","0.00000","0.04000","0.00635"
"0.04042","6.45142","0.07565","1.02000","0.00000","0.04042","0.00642"
"0.04083","6.50777","0.07631","1.03000","0.00000","0.04083","0.00648"
"0.04125","6.56435","0.07698","1.04000","0.00000","0.04125","0.00655"
"0.04167","6.62119","0.07764","1.05000","0.00000","0.04167","0.00661"
"0.04208","6.67786","0.07831","1.06000","0.00000","0.04208","0.00668"
"0.04250","6.73238","0.07895","1.07000","0.00000","0.04250","0.00675"
"0.04292","6.78468","0.07956","1.08000","0.00000","0.04292","0.00681"
"0.04333","6.83433","0.08014","1.09000","0.00000","0.04333","0.00688"
"0.04375","6.88663","0.08076","1.10000","0.00000","0.04375","0.00694"
"0.04417","6.93527","0.08133","1.11000","0.00000","0.04417","0.00701"
"0.04438","6.98667","0.08193","1.12000","0.00000","0.04438","0.00704"
"0.04479","7.03546","0.08250","1.13000","0.00000","0.04479","0.00711"
"0.04521","7.08686","0.08311","1.14000","0.00000","0.04521","0.00718"
"0.04563","7.13651","0.08369","1.15000","0.00000","0.04563","0.00724"
"0.04604","7.18436","0.08425","1.16000","0.00000","0.04604","0.00731"
"0.04625","7.23019","0.08479","1.17000","0.00000","0.04625","0.00734"
"0.04667","7.26972","0.08525","1.18000","0.00000","0.04667","0.00741"
"0.04708","7.30608","0.08568","1.19000","0.00000","0.04708","0.00747"
"0.04750","7.34637","0.08615","1.20000","0.00000","0.04750","0.00754"
"0.04792","7.38987","0.08666","1.21000","0.00000","0.04792","0.00761"
"0.04833","7.43752","0.08722","1.22000","0.00000","0.04833","0.00767"
"0.04875","7.48553","0.08778","1.23000","0.00000","0.04875","0.00774"
"0.04917","7.53432","0.08835","1.24000","0.00000","0.04917","0.00780"
"0.04938","7.57828","0.08887","1.25000","0.00000","0.04937","0.00784"
"0.05000","7.62731","0.08944","1.26000","0.00000","0.05000","0.00794"
"0.05042","7.68065","0.09007","1.27000","0.00000","0.05042","0.00800"
"0.05083","7.73546","0.09071","1.28000","0.00000","0.05083","0.00807"
"0.05104","7.79189","0.09137","1.29000","0.00000","0.05104","0.00810"
"0.05146","7.84354","0.09198","1.30000","0.00000","0.05146","0.00817"
"0.05188","7.88843","0.09251","1.31000","0.00000","0.05188","0.00823"
"0.05229","7.93661","0.09307","1.32000","0.00000","0.05229","0.00830"
"0.05271","7.98356","0.09362","1.33000","0.00000","0.05271","0.00837"
"0.05313","8.03380","0.09421","1.34000","0.00000","0.05313","0.00843"
"0.05354","8.08665","0.09483","1.35000","0.00000","0.05354","0.00850"
"0.05396","8.13837","0.09544","1.36000","0.00000","0.05396","0.00856"
"0.05438","8.18870","0.09603","1.37000","0.00000","0.05438","0.00863"
"0.05479","8.24145","0.09664","1.38000","0.00000","0.05479","0.00870"
"0.05521","8.29571","0.09728","1.39000","0.00000","0.05521","0.00876"
"0.05563","8.35107","0.09793","1.40000","0.00000","0.05563","0.00883"
"0.05604","8.40492","0.09856","1.41000","0.00000","0.05604","0.00890"
"0.05646","8.45446","0.09914","1.42000","0.00000","0.05646","0.00896"
"0.05688","8.50440","0.09973","1.43000","0.00000","0.05688","0.00903"
"0.05729","8.55612","0.10033","1.44000","0.00000","0.05729","0.00909"
"0.05771","8.60568","0.10092","1.45000","0.00000","0.05771","0.00916"
"0.05813","8.65346","0.10148","1.46000","0.00000","0.05813","0.00923"
"0.05854","8.70031","0.10203","1.47000","0.00000","0.05854","0.00929"
"0.05896","8.74732","0.10258","1.48000","0.00000","0.05896","0.00936"
"0.05937","8.79176","0.10310","1.49000","0.00000","0.05937","0.00942"
"0.05979","8.84363","0.10371","1.50000","0.00000","0.05979","0.00949"
"0.06021","8.89770","0.10434","1.51000","0.00000","0.06021","0.00956"
"0.06063","8.94813","0.10493","1.52000","0.00000","0.06063","0.00962"
"0.06104","8.99561","0.10549","1.53000","0.00000","0.06104","0.00969"
"0.06146","9.04251","0.10604","1.54000","0.00000","0.06146","0.00976"
"0.06188","9.09336","0.10663","1.55000","0.00000","0.06188","0.00982"
"0.06229","9.14102","0.10719","1.56000","0.00000","0.06229","0.00989"
"0.06271","9.19150","0.10779","1.57000","0.00000","0.06271","0.00995"
"0.06312","9.24248","0.10838","1.58000","0.00000","0.06312","0.01002"
"0.06354","9.29064","0.10895","1.59000","0.00000","0.06354","0.01009"
"0.06396","9.33722","0.10949","1.60000","0.00000","0.06396","0.01015"
"0.06417","9.38234","0.11002","1.61000","0.00000","0.06417","0.01019"
"0.06458","9.42774","0.11056","1.62000","0.00000","0.06458","0.01025"
"0.06521","9.47773","0.11114","1.63000","0.00000","0.06521","0.01035"
"0.06542","9.52800","0.11173","1.64000","0.00000","0.06542","0.01038"
"0.06583","9.57781","0.11232","1.65000","0.00000","0.06583","0.01045"
"0.06625","9.62569","0.11288","1.66000","0.00000","0.06625","0.01052"
"0.06667","9.67443","0.11345","1.67000","0.00000","0.06667","0.01058"
"0.06708","9.72257","0.11401","1.68000","0.00000","0.06708","0.01065"
"0.06750","9.76888","0.11456","1.69000","0.00000","0.06750","0.01071"
"0.06792","9.81468","0.11509","1.70000","0.00000","0.06792","0.01078"
"0.06833","9.85904","0.11561","1.71000","0.00000","0.06833","0.01085"
"0.06875","9.89874","0.11608","1.72000","0.00000","0.06875","0.01091"
"0.06917","9.94320","0.11660","1.73000","0.00000","0.06917","0.01098"
"0.06958","9.99138","0.11717","1.74000","0.00000","0.06958","0.01104"
"0.07000","10.04059","0.11774","1.75000","0.00000","0.07000","0.01111"
"0.07042","10.09210","0.11835","1.76000","0.00000","0.07042","0.01118"
"0.07083","10.13945","0.11890","1.77000","0.00000","0.07083","0.01124"
"0.07104","10.17971","0.11937","1.78000","0.00000","0.07104","0.01128"
"0.07146","10.21943","0.11984","1.79000","0.00000","0.07146","0.01134"
"0.07187","10.26408","0.12036","1.80000","0.00000","0.07187","0.01141"
"0.07229","10.31087","0.12091","1.81000","0.00000","0.07229","0.01147"
